Category	Sub Category	Text	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Skills	Systems Analysis	Determining how a system should work and how changes in conditions, operations, and the environment will affect outcomes.	affect, 0.75	changes, 0.73	environment, 0.73	improve, 0.71	outcomes, 0.7	conditions, 0.69	change, 0.68	based, 0.68	development, 0.67	policy, 0.67	impact, 0.66	policies, 0.66	improving, 0.66	practices, 0.66	process, 0.65	ensure, 0.65	experience, 0.65	outcome, 0.65	health, 0.65	changing, 0.64	provide, 0.64	matter, 0.64	decisions, 0.63	approach, 0.63	education, 0.63	choices, 0.63	despite, 0.63	operations, 0.63	business, 0.62	future, 0.62
Skills	Social Perceptiveness	Being aware of others' reactions and understanding why they react as they do.	react, 0.77	reactions, 0.73	understand, 0.73	aware, 0.73	understanding, 0.72	reaction, 0.68	expect, 0.68	explain, 0.66	learn, 0.64	especially, 0.64	think, 0.63	clearly, 0.63	people, 0.63	usually, 0.63	concerned, 0.63	knowing, 0.63	comments, 0.62	surprised, 0.62	approach, 0.62	appreciate, 0.62	consider, 0.61	respond, 0.61	reason, 0.61	ability, 0.61	actually, 0.6	matter, 0.6	agree, 0.6	difficult, 0.6	dealing, 0.6	feelings, 0.6
Skills	Negotiation	Bringing others together and trying to reconcile differences.	trying, 0.78	bringing, 0.74	differences, 0.72	having, 0.71	understand, 0.7	making, 0.69	bring, 0.69	instead, 0.68	putting, 0.68	knowing, 0.68	wanting, 0.68	difference, 0.67	helping, 0.67	explain, 0.67	clearly, 0.66	telling, 0.66	think, 0.66	tried, 0.66	learn, 0.65	giving, 0.65	keeping, 0.65	creating, 0.65	talking, 0.65	getting, 0.65	remember, 0.65	letting, 0.65	blame, 0.65	working, 0.64	people, 0.64	consider, 0.64
Skills	Operation and Control	Controlling operations of equipment or systems.	systems, 0.83	operations, 0.79	equipment, 0.79	services, 0.7	management, 0.69	engineer, 0.68	development, 0.67	technology, 0.67	specialist, 0.66	communications, 0.66	facilities, 0.65	maintenance, 0.65	solutions, 0.65	company, 0.64	facility, 0.64	engineering, 0.64	analyst, 0.63	resources, 0.63	technician, 0.63	materials, 0.63	companies, 0.63	software, 0.62	electrical, 0.62	operating, 0.62	transportation, 0.62	production, 0.61	infrastructure, 0.61	hiring, 0.61	monitoring, 0.61	resource, 0.61
Skills	Critical Thinking	Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.	problems, 0.7	challenges, 0.68	approach, 0.66	ability, 0.66	solutions, 0.66	strengths, 0.65	learn, 0.65	methods, 0.64	understanding, 0.64	issues, 0.63	understand, 0.63	choices, 0.63	weaknesses, 0.63	logic, 0.62	reasoning, 0.62	develop, 0.62	difficult, 0.62	create, 0.62	reasons, 0.61	based, 0.61	flaws, 0.61	creating, 0.61	process, 0.61	solution, 0.6	different, 0.6	common, 0.6	clearly, 0.6	strategies, 0.6	learning, 0.6	answers, 0.6
Skills	Operation Monitoring	Watching gauges, dials, or other indicators to make sure a machine is working properly.	instead, 0.79	working, 0.77	think, 0.77	trying, 0.76	right, 0.76	getting, 0.76	actually, 0.75	apparently, 0.74	probably, 0.74	having, 0.73	gonna, 0.73	looking, 0.72	better, 0.72	thought, 0.72	guess, 0.72	clearly, 0.72	definitely, 0.72	making, 0.72	wrong, 0.71	saying, 0.71	seeing, 0.71	today, 0.7	supposed, 0.7	talking, 0.7	putting, 0.7	decided, 0.69	earlier, 0.69	works, 0.68	yesterday, 0.68	coming, 0.68
Skills	Systems Evaluation	Identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.	improve, 0.73	performance, 0.71	needed, 0.69	example, 0.69	based, 0.68	important, 0.67	better, 0.67	success, 0.67	clearly, 0.67	correct, 0.67	skills, 0.66	impact, 0.66	given, 0.66	provide, 0.66	quality, 0.66	improving, 0.65	instead, 0.65	difference, 0.65	approach, 0.65	different, 0.65	experience, 0.65	actions, 0.65	think, 0.65	results, 0.65	despite, 0.65	change, 0.65	ensure, 0.65	necessary, 0.65	including, 0.64	goals, 0.64
Skills	Time Management	Managing one's own time and the time of others.	think, 0.74	today, 0.74	better, 0.74	right, 0.73	start, 0.72	maybe, 0.72	night, 0.71	having, 0.71	getting, 0.7	actually, 0.7	working, 0.7	times, 0.69	people, 0.69	trying, 0.69	making, 0.69	remember, 0.69	tonight, 0.69	gonna, 0.68	years, 0.68	looking, 0.68	ready, 0.68	makes, 0.68	break, 0.67	second, 0.67	tomorrow, 0.67	thought, 0.67	gotta, 0.67	coming, 0.67	taking, 0.67	instead, 0.66
Skills	Equipment Maintenance	Performing routine maintenance on equipment and determining when and what kind of maintenance is needed.	maintenance, 0.78	equipment, 0.72	needed, 0.71	working, 0.7	service, 0.66	training, 0.66	process, 0.66	services, 0.65	looking, 0.65	practice, 0.65	getting, 0.63	having, 0.63	today, 0.63	company, 0.63	instead, 0.62	provide, 0.62	works, 0.62	experience, 0.62	apparently, 0.62	right, 0.62	actually, 0.62	routine, 0.62	management, 0.62	probably, 0.62	planning, 0.61	skills, 0.61	definitely, 0.61	necessary, 0.61	trying, 0.61	required, 0.61
Skills	Troubleshooting	Determining causes of operating errors and deciding what to do about it.	determining, 0.7	errors, 0.68	causes, 0.68	deciding, 0.67	factors, 0.65	causing, 0.62	avoid, 0.62	critical, 0.6	caused, 0.6	resulting, 0.59	affecting, 0.58	process, 0.58	choosing, 0.58	improve, 0.58	preventing, 0.58	relating, 0.57	improving, 0.57	necessary, 0.57	operating, 0.57	prevent, 0.57	procedures, 0.57	developing, 0.57	allows, 0.56	difficult, 0.56	ensure, 0.56	assessing, 0.56	managing, 0.56	practices, 0.56	creating, 0.56	delays, 0.56
Skills	Coordination	Adjusting actions in relation to others' actions.	actions, 0.91	intentions, 0.66	relation, 0.63	change, 0.62	decisions, 0.61	situation, 0.61	intention, 0.61	opinions, 0.6	matter, 0.59	influence, 0.59	consequences, 0.59	behavior, 0.59	choices, 0.58	consideration, 0.58	changes, 0.58	situations, 0.58	presence, 0.58	words, 0.57	perception, 0.57	important, 0.57	affect, 0.56	approach, 0.56	sacrifices, 0.56	conduct, 0.56	capable, 0.56	emotions, 0.56	responsibility, 0.55	feelings, 0.55	statements, 0.55	outcome, 0.55
Skills	Judgment and Decision Making	Considering the relative costs and benefits of potential actions to choose the most appropriate one.	consider, 0.78	benefits, 0.74	considering, 0.73	value, 0.72	given, 0.72	matter, 0.71	instead, 0.71	means, 0.71	likely, 0.71	potential, 0.71	think, 0.7	based, 0.7	probably, 0.7	exactly, 0.7	choose, 0.69	especially, 0.69	usually, 0.69	costs, 0.69	expect, 0.69	possible, 0.69	clearly, 0.69	difference, 0.69	different, 0.68	people, 0.68	understand, 0.68	despite, 0.68	knowing, 0.68	possibly, 0.68	change, 0.68	include, 0.68
Work Activities	Resolving Conflicts and Negotiating with Others	Handling complaints, settling disputes, and resolving grievances and conflicts, or otherwise negotiating with others.	conflicts, 0.68	resolving, 0.68	disputes, 0.64	handling, 0.64	complaints, 0.63	negotiating, 0.62	settling, 0.62	relating, 0.59	issues, 0.59	negotiations, 0.59	dispute, 0.59	differences, 0.59	dealing, 0.58	resolved, 0.57	grievances, 0.57	ongoing, 0.56	concerns, 0.56	dealings, 0.55	challenges, 0.54	conflict, 0.54	involvement, 0.54	facing, 0.54	demands, 0.54	controversy, 0.54	communicating, 0.53	merits, 0.53	despite, 0.53	amidst, 0.53	scrutiny, 0.53	concerning, 0.53
Work Activities	Performing for or Working Directly with the Public	Performing for people or dealing directly with the public. This includes serving customers in restaurants and stores, and receiving clients or guests.	customers, 0.8	including, 0.77	people, 0.77	having, 0.73	instead, 0.72	especially, 0.72	working, 0.72	clients, 0.71	giving, 0.71	offering, 0.71	employees, 0.71	looking, 0.71	company, 0.7	folks, 0.7	taking, 0.7	getting, 0.7	apparently, 0.69	members, 0.69	making, 0.69	offer, 0.68	public, 0.68	offers, 0.68	provide, 0.68	currently, 0.68	businesses, 0.68	companies, 0.68	include, 0.68	seeing, 0.68	trying, 0.68	think, 0.67
Work Activities	Updating and Using Relevant Knowledge	Keeping up-to-date technically and applying new knowledge to your job.	working, 0.79	think, 0.79	looking, 0.78	actually, 0.78	getting, 0.77	having, 0.77	trying, 0.77	better, 0.76	definitely, 0.76	instead, 0.76	probably, 0.76	thought, 0.75	right, 0.75	today, 0.75	guess, 0.75	making, 0.75	taking, 0.75	apparently, 0.74	course, 0.74	means, 0.74	putting, 0.73	especially, 0.72	gonna, 0.72	hopefully, 0.72	maybe, 0.72	stuff, 0.72	keeping, 0.72	gotta, 0.72	coming, 0.72	supposed, 0.72
Work Activities	Provide Consultation and Advice to Others	Providing guidance and expert advice to management or other groups on technical, systems-, or process-related topics.	management, 0.79	information, 0.76	business, 0.75	research, 0.75	services, 0.75	development, 0.74	advice, 0.74	based, 0.73	expert, 0.73	technology, 0.71	resources, 0.71	process, 0.71	systems, 0.7	education, 0.7	solutions, 0.7	provide, 0.7	resource, 0.7	issues, 0.69	company, 0.69	financial, 0.69	technical, 0.69	experts, 0.69	health, 0.69	industry, 0.68	related, 0.68	strategy, 0.68	experience, 0.67	policy, 0.67	product, 0.67	article, 0.66
Work Activities	Monitoring and Controlling Resources	Monitoring and controlling resources and overseeing the spending of money.	spending, 0.74	spend, 0.68	money, 0.68	resources, 0.68	government, 0.66	paying, 0.66	monitoring, 0.66	spent, 0.66	working, 0.65	providing, 0.65	creating, 0.65	business, 0.65	controlling, 0.65	resource, 0.64	buying, 0.64	managing, 0.64	provide, 0.64	investment, 0.64	helping, 0.64	strategy, 0.63	planning, 0.63	funds, 0.63	company, 0.63	saving, 0.62	education, 0.62	having, 0.62	development, 0.62	funding, 0.62	costs, 0.62	currently, 0.62
Work Activities	Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment	Providing documentation, detailed instructions, drawings, or specifications to tell others about how devices, parts, equipment, or structures are to be fabricated, constructed, assembled, modified, maintained, or used.	detailed, 0.69	features, 0.68	designed, 0.68	provide, 0.67	equipment, 0.66	materials, 0.66	included, 0.63	parts, 0.63	based, 0.62	systems, 0.62	useful, 0.61	includes, 0.61	built, 0.61	provided, 0.61	products, 0.61	devices, 0.61	including, 0.6	information, 0.6	structures, 0.6	feature, 0.6	vehicles, 0.6	reference, 0.6	provides, 0.59	structure, 0.59	developed, 0.59	components, 0.59	added, 0.59	product, 0.58	created, 0.58	details, 0.58
Work Activities	Staffing Organizational Units	Recruiting, interviewing, selecting, hiring, and promoting employees in an organization.	recruiting, 0.79	hiring, 0.78	organization, 0.72	employees, 0.72	promoting, 0.71	interviewing, 0.69	providing, 0.68	businesses, 0.68	services, 0.66	professionals, 0.66	advertising, 0.66	company, 0.66	offering, 0.65	business, 0.65	employee, 0.65	companies, 0.65	interested, 0.65	clients, 0.65	discussing, 0.65	leading, 0.64	managing, 0.64	working, 0.64	customers, 0.64	development, 0.63	managers, 0.63	strategies, 0.63	creating, 0.63	corporate, 0.63	executive, 0.63	looking, 0.63
Work Activities	Processing Information	Compiling, coding, categorizing, calculating, tabulating, auditing, or verifying information or data.	compiling, 0.65	information, 0.64	researching, 0.6	process, 0.59	evaluating, 0.58	implementing, 0.57	guidelines, 0.56	relating, 0.56	resource, 0.55	verifying, 0.55	assessing, 0.55	billing, 0.55	monitoring, 0.55	editing, 0.55	processes, 0.54	coding, 0.54	reporting, 0.54	documentation, 0.54	updating, 0.54	designing, 0.54	creating, 0.53	developing, 0.53	auditing, 0.53	methods, 0.53	assessment, 0.53	analyzing, 0.53	adding, 0.53	improving, 0.53	methodology, 0.53	processing, 0.53
Work Activities	Interacting With Computers	Using computers and computer systems (including hardware and software) to program, write software, set up functions, enter data, or process information.	software, 0.82	technology, 0.77	systems, 0.76	information, 0.75	product, 0.74	business, 0.72	services, 0.72	tools, 0.72	process, 0.72	company, 0.71	management, 0.71	development, 0.7	service, 0.69	research, 0.69	design, 0.69	device, 0.69	website, 0.68	access, 0.68	mobile, 0.68	including, 0.67	working, 0.67	works, 0.67	based, 0.67	program, 0.67	review, 0.67	solutions, 0.67	network, 0.66	project, 0.66	office, 0.66	marketing, 0.66
Work Activities	Assisting and Caring for Others	Providing personal assistance, medical attention, emotional support, or other personal care to others such as coworkers, customers, or patients.	provide, 0.73	personal, 0.73	health, 0.71	people, 0.71	advice, 0.71	support, 0.7	especially, 0.7	needed, 0.7	customers, 0.69	experience, 0.69	business, 0.69	giving, 0.68	services, 0.68	having, 0.68	working, 0.68	important, 0.68	helping, 0.68	information, 0.68	customer, 0.68	patients, 0.68	clients, 0.67	service, 0.67	attention, 0.67	offer, 0.67	company, 0.67	taking, 0.66	think, 0.66	expect, 0.66	today, 0.66	assistance, 0.66
Work Activities	Guiding, Directing, and Motivating Subordinates	Providing guidance and direction to subordinates, including setting performance standards and monitoring performance.	performance, 0.76	including, 0.7	provide, 0.69	quality, 0.68	based, 0.68	providing, 0.66	management, 0.66	example, 0.66	experience, 0.66	setting, 0.66	leading, 0.65	improve, 0.65	looking, 0.65	working, 0.65	services, 0.64	better, 0.64	today, 0.64	especially, 0.64	service, 0.64	standards, 0.63	instead, 0.63	making, 0.63	course, 0.63	having, 0.63	development, 0.63	needed, 0.63	putting, 0.63	excellent, 0.63	despite, 0.62	success, 0.62
Work Activities	Coordinating the Work and Activities of Others	Getting members of a group to work together to accomplish tasks.	working, 0.8	getting, 0.75	today, 0.75	trying, 0.73	people, 0.73	think, 0.72	having, 0.72	group, 0.72	instead, 0.72	actually, 0.72	making, 0.71	especially, 0.71	better, 0.7	members, 0.7	taking, 0.7	looking, 0.7	right, 0.7	hours, 0.69	stuff, 0.69	gonna, 0.68	start, 0.68	probably, 0.68	worked, 0.67	started, 0.67	gotta, 0.67	decided, 0.67	meeting, 0.67	means, 0.67	giving, 0.67	business, 0.66
Work Activities	Repairing and Maintaining Mechanical Equipment	Servicing, repairing, adjusting, and testing machines, devices, moving parts, and equipment that operate primarily on the basis of mechanical (not electronic) principles.	equipment, 0.74	systems, 0.7	process, 0.69	technology, 0.68	working, 0.67	devices, 0.66	parts, 0.66	services, 0.66	company, 0.65	computers, 0.65	electronic, 0.65	companies, 0.65	testing, 0.64	based, 0.64	device, 0.64	works, 0.64	provide, 0.63	operating, 0.63	engineering, 0.63	development, 0.62	vehicles, 0.62	learning, 0.62	materials, 0.62	vehicle, 0.62	methods, 0.62	creating, 0.61	software, 0.61	products, 0.61	service, 0.61	production, 0.61
Work Activities	Inspecting Equipment, Structures, or Material	Inspecting equipment, structures, or materials to identify the cause of errors or other problems or defects.	equipment, 0.69	problems, 0.68	materials, 0.67	errors, 0.66	issues, 0.65	systems, 0.64	process, 0.62	related, 0.62	avoid, 0.62	identify, 0.62	provide, 0.61	apparently, 0.6	structures, 0.6	vehicles, 0.6	people, 0.59	methods, 0.59	multiple, 0.59	parts, 0.59	caused, 0.59	instead, 0.59	objects, 0.59	including, 0.59	skills, 0.59	prevent, 0.59	develop, 0.59	involved, 0.59	common, 0.59	information, 0.59	necessary, 0.59	learn, 0.59
Work Activities	Making Decisions and Solving Problems	Analyzing information and evaluating results to choose the best solution and solve problems.	problems, 0.77	learn, 0.72	solution, 0.71	better, 0.71	instead, 0.71	think, 0.7	trying, 0.7	people, 0.69	understand, 0.69	information, 0.69	solve, 0.69	process, 0.69	having, 0.69	experience, 0.68	reason, 0.68	based, 0.68	create, 0.68	means, 0.68	business, 0.68	important, 0.68	actually, 0.67	avoid, 0.67	right, 0.67	explain, 0.67	future, 0.67	problem, 0.67	results, 0.67	matter, 0.67	usually, 0.67	issues, 0.67
Work Activities	Getting Information	Observing, receiving, and otherwise obtaining information from all relevant sources.	information, 0.77	reporting, 0.67	receiving, 0.67	relevant, 0.67	useful, 0.66	sources, 0.65	reports, 0.65	source, 0.64	important, 0.64	provide, 0.63	relating, 0.63	evidence, 0.62	referring, 0.62	articles, 0.62	including, 0.62	consider, 0.62	concerning, 0.62	given, 0.62	receive, 0.62	interested, 0.61	helpful, 0.61	despite, 0.61	interesting, 0.61	providing, 0.61	research, 0.61	discussing, 0.61	content, 0.6	according, 0.6	details, 0.6	article, 0.59
Work Activities	Training and Teaching Others	Identifying the educational needs of others, developing formal educational or training programs or classes, and teaching or instructing others.	teaching, 0.8	learning, 0.78	education, 0.76	programs, 0.73	educational, 0.73	students, 0.72	practices, 0.71	training, 0.7	development, 0.7	skills, 0.7	working, 0.68	schools, 0.68	classes, 0.68	learn, 0.68	research, 0.68	teach, 0.67	teachers, 0.67	courses, 0.67	class, 0.66	resources, 0.66	activities, 0.66	practice, 0.66	provide, 0.65	providing, 0.65	resource, 0.65	course, 0.64	creating, 0.64	business, 0.64	experience, 0.64	program, 0.64
Work Activities	Handling and Moving Objects	Using hands and arms in handling, installing, positioning, and moving materials, and manipulating things.	putting, 0.74	moving, 0.73	making, 0.72	trying, 0.7	hands, 0.7	taking, 0.7	looking, 0.7	instead, 0.7	getting, 0.69	working, 0.69	handling, 0.68	holding, 0.68	stuff, 0.68	right, 0.68	keeping, 0.67	process, 0.67	think, 0.66	having, 0.66	especially, 0.66	letting, 0.66	better, 0.66	pushing, 0.66	thinking, 0.66	people, 0.65	creating, 0.65	wrong, 0.64	changing, 0.64	thought, 0.64	probably, 0.64	actually, 0.64
Work Activities	Operating Vehicles, Mechanized Devices, or Equipment	Running, maneuvering, navigating, or driving vehicles or mechanized equipment, such as forklifts, passenger vehicles, aircraft, or water craft.	vehicles, 0.79	vehicle, 0.73	equipment, 0.68	aircraft, 0.68	driving, 0.67	truck, 0.65	parts, 0.62	transportation, 0.62	safety, 0.61	motorcycle, 0.61	trucks, 0.6	passenger, 0.6	bikes, 0.6	building, 0.6	drive, 0.59	construction, 0.59	plane, 0.58	engine, 0.58	drivers, 0.58	roads, 0.58	riding, 0.58	utility, 0.58	engines, 0.57	trains, 0.57	company, 0.57	moving, 0.57	bicycle, 0.57	passengers, 0.57	crash, 0.57	water, 0.57
Work Activities	Controlling Machines and Processes	Using either control mechanisms or direct physical activity to operate machines or processes (not including computers or vehicles).	devices, 0.68	systems, 0.68	including, 0.67	vehicles, 0.67	computers, 0.67	physical, 0.65	technology, 0.65	services, 0.64	process, 0.64	multiple, 0.64	companies, 0.64	activity, 0.64	processes, 0.64	control, 0.64	access, 0.63	machines, 0.63	device, 0.63	working, 0.63	people, 0.62	provide, 0.62	equipment, 0.62	parts, 0.62	information, 0.61	different, 0.61	vehicle, 0.61	business, 0.61	create, 0.61	methods, 0.61	programs, 0.61	allow, 0.61
Work Activities	Monitor Processes, Materials, or Surroundings	Monitoring and reviewing information from materials, events, or the environment, to detect or assess problems.	information, 0.78	research, 0.72	environment, 0.71	provide, 0.69	monitoring, 0.69	improve, 0.68	based, 0.68	process, 0.67	technology, 0.67	development, 0.67	resources, 0.67	resource, 0.67	issues, 0.67	events, 0.66	business, 0.66	materials, 0.66	activities, 0.66	experience, 0.65	systems, 0.65	report, 0.65	services, 0.65	details, 0.65	learning, 0.65	management, 0.65	practices, 0.64	health, 0.64	create, 0.64	useful, 0.64	avoid, 0.63	problems, 0.63
Work Activities	Repairing and Maintaining Electronic Equipment	Servicing, repairing, calibrating, regulating, fine-tuning, or testing machines, devices, and equipment that operate primarily on the basis of electrical or electronic (not mechanical) principles.	systems, 0.71	equipment, 0.7	electronic, 0.66	technology, 0.66	devices, 0.66	electrical, 0.65	process, 0.64	testing, 0.64	services, 0.64	device, 0.63	engineering, 0.63	computers, 0.63	methods, 0.63	working, 0.62	companies, 0.62	engineers, 0.62	company, 0.62	materials, 0.61	provide, 0.61	based, 0.61	software, 0.61	operating, 0.61	tools, 0.61	development, 0.6	programming, 0.6	components, 0.6	maintenance, 0.59	creating, 0.59	production, 0.59	vehicles, 0.59
Work Activities	Scheduling Work and Activities	Scheduling events, programs, and activities, as well as the work of others.	activities, 0.82	events, 0.79	programs, 0.76	practices, 0.74	meetings, 0.7	working, 0.7	projects, 0.7	schedule, 0.68	planning, 0.67	classes, 0.67	networking, 0.66	today, 0.66	scheduling, 0.65	training, 0.65	business, 0.65	exciting, 0.65	students, 0.64	including, 0.64	experience, 0.64	tomorrow, 0.64	plans, 0.63	scheduled, 0.63	event, 0.63	services, 0.63	stuff, 0.63	workshops, 0.63	development, 0.63	practice, 0.63	schools, 0.63	interesting, 0.62
Work Activities	Interpreting the Meaning of Information for Others	Translating or explaining what information means and how it can be used.	explaining, 0.78	means, 0.75	understand, 0.72	information, 0.72	explain, 0.71	saying, 0.69	talking, 0.68	trying, 0.68	learning, 0.68	learn, 0.67	instead, 0.67	meaning, 0.67	telling, 0.67	actually, 0.67	think, 0.67	knowing, 0.66	apparently, 0.66	referring, 0.66	process, 0.66	translating, 0.66	clearly, 0.65	understanding, 0.65	speaking, 0.65	important, 0.65	language, 0.65	having, 0.64	working, 0.64	useful, 0.64	thinking, 0.64	making, 0.64
Work Activities	Identifying Objects, Actions, and Events	Identifying information by categorizing, estimating, recognizing differences or similarities, and detecting changes in circumstances or events.	differences, 0.69	recognizing, 0.66	concerning, 0.65	relating, 0.64	identifying, 0.63	changes, 0.63	creating, 0.63	significant, 0.62	understanding, 0.61	developing, 0.61	respecting, 0.6	challenges, 0.59	identify, 0.59	circumstances, 0.59	changing, 0.59	consideration, 0.59	importance, 0.59	aspects, 0.59	information, 0.59	specific, 0.59	differently, 0.59	examples, 0.59	issues, 0.59	process, 0.59	consider, 0.59	focusing, 0.59	experiences, 0.58	different, 0.58	providing, 0.58	factors, 0.58
Work Activities	Developing Objectives and Strategies	Establishing long-range objectives and specifying the strategies and actions to achieve them.	achieve, 0.71	objectives, 0.69	strategies, 0.69	approach, 0.67	strategy, 0.67	success, 0.67	achieving, 0.63	creating, 0.63	concerning, 0.63	actions, 0.63	important, 0.62	successful, 0.62	ensure, 0.61	improve, 0.61	create, 0.61	goals, 0.61	improving, 0.6	business, 0.6	consistent, 0.6	establishing, 0.6	long-term, 0.6	specific, 0.6	career, 0.59	difficult, 0.59	objective, 0.59	maintaining, 0.59	learn, 0.59	methods, 0.59	change, 0.59	focused, 0.58
Work Activities	Thinking Creatively	Developing, designing, or creating new applications, ideas, relationships, systems, or products, including artistic contributions.	creating, 0.78	create, 0.73	development, 0.73	business, 0.72	technology, 0.71	company, 0.71	including, 0.7	based, 0.7	developing, 0.7	projects, 0.7	products, 0.7	product, 0.69	making, 0.69	creative, 0.69	working, 0.68	process, 0.68	companies, 0.68	learning, 0.68	offers, 0.68	solutions, 0.68	features, 0.68	innovative, 0.67	looking, 0.67	experience, 0.67	provide, 0.67	services, 0.67	resources, 0.67	building, 0.67	ideas, 0.67	designing, 0.66
Work Activities	Judging the Qualities of Things, Services, or People	Assessing the value, importance, or quality of things or people.	value, 0.81	people, 0.79	quality, 0.75	importance, 0.73	important, 0.72	understand, 0.72	think, 0.72	especially, 0.72	based, 0.71	better, 0.7	learn, 0.7	stuff, 0.69	having, 0.69	person, 0.69	experience, 0.69	knowing, 0.69	consider, 0.69	making, 0.69	instead, 0.68	certain, 0.68	means, 0.68	actually, 0.68	different, 0.68	matter, 0.68	worth, 0.67	difference, 0.67	seeing, 0.67	thinking, 0.67	example, 0.67	right, 0.67
Work Activities	Performing General Physical Activities	Performing physical activities that require considerable use of your arms and legs and moving your whole body, such as climbing, lifting, balancing, walking, stooping, and handling of materials.	taking, 0.75	trying, 0.75	moving, 0.74	getting, 0.74	putting, 0.74	instead, 0.73	working, 0.73	looking, 0.73	having, 0.72	making, 0.71	actually, 0.7	probably, 0.7	think, 0.7	right, 0.69	especially, 0.68	running, 0.68	definitely, 0.68	keeping, 0.68	better, 0.68	seeing, 0.67	pushing, 0.67	today, 0.67	hands, 0.67	sitting, 0.67	people, 0.67	thinking, 0.67	stuff, 0.67	holding, 0.66	supposed, 0.66	considering, 0.66
Work Activities	Performing Administrative Activities	Performing day-to-day administrative tasks such as maintaining information files and processing paperwork.	today, 0.71	working, 0.71	process, 0.7	information, 0.67	looking, 0.67	hours, 0.67	business, 0.65	services, 0.65	office, 0.65	getting, 0.64	right, 0.64	important, 0.64	years, 0.63	taking, 0.63	tomorrow, 0.63	making, 0.63	having, 0.63	weeks, 0.63	ahead, 0.63	instead, 0.63	better, 0.63	experience, 0.63	details, 0.62	trying, 0.62	service, 0.62	project, 0.62	projects, 0.62	company, 0.62	planning, 0.62	think, 0.62
Work Activities	Estimating the Quantifiable Characteristics of Products, Events, or Information	Estimating sizes, distances, and quantities; or determining time, costs, resources, or materials needed to perform a work activity.	working, 0.69	needed, 0.69	including, 0.68	provide, 0.67	costs, 0.67	instead, 0.67	resources, 0.67	small, 0.66	looking, 0.65	required, 0.65	actually, 0.65	based, 0.65	company, 0.65	think, 0.65	process, 0.64	available, 0.64	services, 0.64	today, 0.64	value, 0.64	materials, 0.64	business, 0.64	hours, 0.64	probably, 0.64	right, 0.64	necessary, 0.64	people, 0.63	companies, 0.63	taking, 0.63	experience, 0.63	works, 0.63
Work Activities	Evaluating Information to Determine Compliance with Standards	Using relevant information and individual judgment to determine whether events or processes comply with laws, regulations, or standards.	policy, 0.7	information, 0.7	based, 0.69	standards, 0.68	policies, 0.68	guidelines, 0.67	allow, 0.67	rules, 0.66	ensure, 0.66	process, 0.66	important, 0.65	necessary, 0.65	provide, 0.65	determine, 0.64	principles, 0.64	government, 0.64	regulations, 0.64	events, 0.64	consider, 0.64	terms, 0.63	affect, 0.63	specific, 0.63	business, 0.63	society, 0.63	issues, 0.63	companies, 0.63	changes, 0.63	practices, 0.63	processes, 0.63	requirements, 0.63
Work Activities	Communicating with Persons Outside Organization	Communicating with people outside the organization, representing the organization to customers, the public, government, and other external sources. This information can be exchanged in person, in writing, or by telephone or e-mail.	people, 0.79	business, 0.76	working, 0.74	public, 0.74	think, 0.74	information, 0.73	instead, 0.73	company, 0.73	looking, 0.73	trying, 0.73	right, 0.73	today, 0.72	having, 0.72	especially, 0.72	actually, 0.71	person, 0.71	government, 0.71	saying, 0.71	talking, 0.71	getting, 0.7	including, 0.7	apparently, 0.7	thought, 0.7	making, 0.7	stuff, 0.7	customers, 0.7	probably, 0.69	office, 0.69	better, 0.69	given, 0.69
Work Activities	Developing and Building Teams	Encouraging and building mutual trust, respect, and cooperation among team members.	trust, 0.75	support, 0.73	people, 0.72	respect, 0.72	especially, 0.71	members, 0.7	think, 0.69	means, 0.68	friends, 0.68	mutual, 0.67	understand, 0.66	having, 0.66	appreciate, 0.66	leaders, 0.66	building, 0.66	community, 0.66	business, 0.66	better, 0.66	helping, 0.66	giving, 0.66	group, 0.66	involved, 0.65	family, 0.65	agree, 0.65	important, 0.65	effort, 0.65	expect, 0.65	consider, 0.65	right, 0.65	given, 0.65
Work Activities	Analyzing Data or Information	Identifying the underlying principles, reasons, or facts of information by breaking down information or data into separate parts.	information, 0.8	important, 0.71	reasons, 0.7	based, 0.68	people, 0.67	process, 0.67	useful, 0.67	common, 0.66	research, 0.66	issues, 0.66	business, 0.66	reason, 0.66	source, 0.65	provide, 0.65	different, 0.65	parts, 0.65	details, 0.65	including, 0.65	article, 0.65	evidence, 0.64	interesting, 0.64	report, 0.64	example, 0.64	learn, 0.64	understand, 0.63	according, 0.63	technology, 0.63	reference, 0.63	management, 0.63	specific, 0.63
Work Activities	Documenting/Recording Information	Entering, transcribing, recording, storing, or maintaining information in written or electronic/magnetic form.	information, 0.7	process, 0.68	working, 0.65	writing, 0.65	electronic, 0.65	creating, 0.64	currently, 0.62	trying, 0.62	recording, 0.62	including, 0.61	having, 0.61	putting, 0.61	useful, 0.61	making, 0.61	getting, 0.61	entering, 0.61	looking, 0.61	based, 0.6	taking, 0.6	product, 0.6	learning, 0.6	developing, 0.6	keeping, 0.6	company, 0.6	reference, 0.59	building, 0.59	research, 0.59	interesting, 0.59	written, 0.59	instead, 0.59
